name,data_per_month,data_per_day,data_exhaustion_speed,call_minutes,text_messages,price_initial,mobile_carrier_id,cta_url
데이터 걱정없는 USIM 2.5GB,2500,,,-1,-1,25100,14,https://mobile.lghellovision.net/mv_Client/rate/rate_01_01_list.asp?PType=USIM&Telecom=ALL
데이터 걱정없는 USIM 3GB,3000,,,-1,-1,25950,14,https://mobile.lghellovision.net/mv_Client/rate/rate_01_01_list.asp?PType=USIM&Telecom=ALL
데이터 걱정없는 USIM 7GB,7000,,,-1,-1,17500,14,https://mobile.lghellovision.net/mv_Client/rate/rate_01_01_list.asp?PType=USIM&Telecom=ALL
데이터 걱정없는 USIM 100GB,100000,,,-1,-1,41500,14,https://mobile.lghellovision.net/mv_Client/rate/rate_01_01_list.asp?PType=USIM&Telecom=ALL
조건없는 USIM LTE 23,1600,,,180,200,23100,14,https://mobile.lghellovision.net/mv_Client/rate/rate_01_01_list.asp?PType=USIM&Telecom=ALL
조건없는 USIM LTE 28,2600,,,250,250,28600,14,https://mobile.lghellovision.net/mv_Client/rate/rate_01_01_list.asp?PType=USIM&Telecom=ALL
조건없는 USIM LTE 31,5000,,,350,350,34100,14,https://mobile.lghellovision.net/mv_Client/rate/rate_01_01_list.asp?PType=USIM&Telecom=ALL
약정 USIM LTE 500MB,500,,,8800,50,6490,14,https://mobile.lghellovision.net/mv_Client/rate/rate_01_01_list.asp?PType=USIM&Telecom=ALL
약정 USIM LTE 1GB,1000,,,8800,50,10890,14,https://mobile.lghellovision.net/mv_Client/rate/rate_01_01_list.asp?PType=USIM&Telecom=ALL
약정 USIM LTE 21,1500,,,200,200,23100,14,https://mobile.lghellovision.net/mv_Client/rate/rate_01_01_list.asp?PType=USIM&Telecom=ALL
약정 USIM LTE 26,2500,,,250,250,28600,14,https://mobile.lghellovision.net/mv_Client/rate/rate_01_01_list.asp?PType=USIM&Telecom=ALL
약정 USIM LTE 31,6000,,,350,350,34100,14,https://mobile.lghellovision.net/mv_Client/rate/rate_01_01_list.asp?PType=USIM&Telecom=ALL
CU USIM 1.5GB 150분,1500,,,150,150,5940,14,https://mobile.lghellovision.net/mv_Client/rate/rate_01_01_list.asp?PType=USIM&Telecom=ALL
CU USIM 2GB 100분,2000,,,100,100,6050,14,https://mobile.lghellovision.net/mv_Client/rate/rate_01_01_list.asp?PType=USIM&Telecom=ALL
CU USIM 3GB 250분,3000,,,250,250,10230,14,https://mobile.lghellovision.net/mv_Client/rate/rate_01_01_list.asp?PType=USIM&Telecom=ALL
CU USIM 7GB 180분,7000,,,180,100,16800,14,https://mobile.lghellovision.net/mv_Client/rate/rate_01_01_list.asp?PType=USIM&Telecom=ALL
CU USIM 10GB 100분,10000,,,100,100,20900,14,https://mobile.lghellovision.net/mv_Client/rate/rate_01_01_list.asp?PType=USIM&Telecom=ALL
CU USIM 10GB 300분,10000,,,300,300,25850,14,https://mobile.lghellovision.net/mv_Client/rate/rate_01_01_list.asp?PType=USIM&Telecom=ALL
