name,data_per_month,data_per_day,data_exhaustion_speed,call_minutes,text_messages,price_initial,mobile_carrier_id,cta_url
eSIM 6G,6000,,,100,100,17900,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
eSIM 10G,10000,,,100,100,21400,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
eSIM음성마음껏,300,,,-1,-1,14200,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
eSIM데이터마음껏,15000,,,100,100,25300,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
eSIM완전마음껏,11000,,,-1,-1,33000,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
eSIM 3G (1년간 6개월 0원),3000,,,100,100,9900,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
eSIM완전마음껏 7GB+,7000,,,-1,-1,17600,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
[GS25] eSIM표준(1년간 6개월 0원),0,,,100,100,2900,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
[GS25] eSIM 1G(1년간 6개월 0원),1000,,,100,100,4950,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
[GS25] eSIM 3G(1년간 6개월 0원),3000,,,100,100,9900,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
[GS25] eSIM음성마음껏,300,,,-1,-1,14200,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
[GS25] eSIM완전마음껏7GB+,7000,,,-1,-1,17600,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
[GS25] eSIM데이터마음껏,15000,,,100,100,25300,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
[GS25] eSIM완전마음껏,11000,,,-1,-1,33000,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
eSIM데이터3G+,3000,,,200,100,10450,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
eSIM데이터5G+,5000,,,200,100,12650,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
[SO] eSIM표준,0,,,100,100,2900,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
[SO] eSIM데이터3G+,3000,,,200,100,10450,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
[SO] eSIM데이터5G+,5000,,,200,100,12650,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
[SO] eSIM완전마음껏7GB+,7000,,,-1,-1,17600,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
[SO] eSIM 3G,3000,,,100,100,9900,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
[SO] eSIM완전마음껏,11000,,,-1,-1,33000,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
[SO] eSIM데이터마음껏,15000,,,100,100,25300,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
[SO] eSIM음성마음껏,300,,,-1,-1,14200,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
eSIM 티플 10GB (10GB/0분),10000,,,0,0,7500,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
eSIM 티플 10GB (10GB/100분),10000,,,100,100,7990,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
eSIM 티플 10GB (10GB/200분),10000,,,200,100,8500,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
eSIM 티플 10GB (10GB/300분),10000,,,300,100,8990,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
eSIM 티플 가성비 (300분/6GB),6000,,,300,300,6000,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
eSIM선불 5GB,5000,,,0,0,22900,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
eSIM선불 2GB,2000,,,0,0,11900,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
eSIM선불 1GB,1000,,,0,0,7900,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
eSIM선불 500MB,500,,,0,0,5900,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
티플포유 1.8G/50분 (7개월할인),1800,,,50,50,0,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
티플포유 2G/200분 (7개월할인),2000,,,200,100,0,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
티플포유 3G/100분 (7개월할인),3000,,,100,100,1100,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
티플포유 6G/500분 (7개월할인),6000,,,500,100,4840,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
티플 가성비 (300분/6GB),6000,,,300,300,6000,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
티플포유 안심 2.5G/250분 (7개월할인),2500,,,250,250,5500,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
티플포유 안심 5G/200분,5000,,,200,100,15400,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
티플위드유 음성400 (7개월할인),100,,,400,400,2300,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
티플위드유 데이터3G (7개월할인),3000,,,200,200,3080,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
티플위드유 데이터4G,4000,,,360,360,7500,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
티플위드유 데이터6G,6000,,,360,360,8500,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
티플 완전마음껏6G+ (7개월할인),6000,,,-1,-1,12100,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
티플 완전마음껏7G+ (7개월할인),7000,,,-1,-1,13200,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
티플 완전마음껏11G+ (7개월할인),11000,,,-1,-1,29700,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
티플태블릿 데이터20G (7개월할인),20000,,,0,0,6600,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
티플 데이터마음껏15G+ (4개월할인),15000,,,100,100,10890,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
티플 10GB (10GB/0분),10000,,,0,0,7500,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
티플 10GB (10GB/100분),10000,,,100,100,7990,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
티플 10GB (10GB/200분),10000,,,200,100,8500,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
